index,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
259,B1,17/04/99,Standard,St Truiden,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
260,B1,18/04/99,Genk,Club Brugge,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,
261,B1,18/04/99,Kortrijk,Westerlo,4.0,2.0,H,1.0,1.0,D,,,,,,,,,,,
262,B1,18/04/99,Oostende,Lommel,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,
263,B1,24/04/99,Anderlecht,Oostende,3.0,0.0,H,2.0,0.0,H,,,,,,,,,,,
264,B1,24/04/99,Germinal,Genk,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,
265,B1,24/04/99,Lokeren,Aalst,6.0,2.0,H,2.0,1.0,H,,,,,,,,,,,
266,B1,24/04/99,Lommel,Standard,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
267,B1,24/04/99,Mouscron,Beveren,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
268,B1,24/04/99,St Truiden,Gent,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
269,B1,24/04/99,Westerlo,Charleroi,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
270,B1,25/04/99,Club Brugge,Kortrijk,3.0,0.0,H,2.0,0.0,H,,,,,,,,,,,
271,B1,25/04/99,Harelbeke,Lierse,3.0,1.0,H,2.0,1.0,H,,,,,,,,,,,
272,B1,30/04/99,Charleroi,Club Brugge,1.0,2.0,A,0.0,0.0,D,,,,,,,,,,,
273,B1,01/05/99,Beveren,Westerlo,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
274,B1,01/05/99,Gent,Lommel,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,
275,B1,01/05/99,Lierse,Lokeren,2.0,3.0,A,0.0,2.0,A,,,,,,,,,,,
276,B1,01/05/99,Oostende,Harelbeke,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
277,B1,02/05/99,Aalst,Mouscron,1.0,4.0,A,1.0,2.0,A,,,,,,,,,,,
278,B1,02/05/99,Genk,St Truiden,4.0,1.0,H,3.0,1.0,H,,,,,,,,,,,
279,B1,02/05/99,Kortrijk,Germinal,1.0,2.0,A,0.0,1.0,A,,,,,,,,,,,
280,B1,02/05/99,Standard,Anderlecht,0.0,6.0,A,0.0,4.0,A,,,,,,,,,,,
281,B1,05/05/99,Anderlecht,Gent,4.0,0.0,H,2.0,0.0,H,,,,,,,,,,,
282,B1,05/05/99,Club Brugge,Beveren,3.0,1.0,H,2.0,0.0,H,,,,,,,,,,,
283,B1,05/05/99,Germinal,Charleroi,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,
284,B1,05/05/99,Harelbeke,Standard,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,
285,B1,05/05/99,Lierse,Aalst,3.0,1.0,H,2.0,0.0,H,,,,,,,,,,,
286,B1,05/05/99,Lokeren,Oostende,1.0,2.0,A,1.0,1.0,D,,,,,,,,,,,
287,B1,05/05/99,Lommel,Genk,0.0,3.0,A,0.0,2.0,A,,,,,,,,,,,
288,B1,05/05/99,Westerlo,Mouscron,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,
289,B1,08/05/99,Westerlo,Aalst,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,
290,B1,09/05/99,Beveren,Germinal,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,
291,B1,09/05/99,Charleroi,St Truiden,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,
292,B1,09/05/99,Genk,Anderlecht,2.0,5.0,A,0.0,1.0,A,,,,,,,,,,,
293,B1,09/05/99,Gent,Harelbeke,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
294,B1,09/05/99,Kortrijk,Lommel,4.0,1.0,H,1.0,1.0,D,,,,,,,,,,,
295,B1,09/05/99,Mouscron,Club Brugge,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
296,B1,09/05/99,Oostende,Lierse,0.0,6.0,A,0.0,1.0,A,,,,,,,,,,,
297,B1,09/05/99,Standard,Lokeren,2.0,4.0,A,0.0,3.0,A,,,,,,,,,,,
298,B1,16/05/99,Aalst,Oostende,4.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
299,B1,16/05/99,Anderlecht,Kortrijk,3.0,1.0,H,1.0,1.0,D,,,,,,,,,,,
300,B1,16/05/99,Club Brugge,Westerlo,5.0,3.0,H,2.0,0.0,H,,,,,,,,,,,
301,B1,16/05/99,Germinal,Mouscron,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,
302,B1,16/05/99,Harelbeke,Genk,1.0,2.0,A,0.0,1.0,A,,,,,,,,,,,
303,B1,16/05/99,Lierse,Standard,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
304,B1,16/05/99,Lokeren,Gent,1.0,4.0,A,0.0,1.0,A,,,,,,,,,,,
305,B1,16/05/99,Lommel,Charleroi,2.0,1.0,H,2.0,0.0,H,,,,,,,,,,,
306,B1,16/05/99,St Truiden,Beveren,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,
307,,,,,,,,,,,,,,,,,,,,,
308,,,,,,,,,,,,,,,,,,,,,
309,,,,,,,,,,,,,,,,,,,,,
310,,,,,,,,,,,,,,,,,,,,,
311,,,,,,,,,,,,,,,,,,,,,
312,,,,,,,,,,,,,,,,,,,,,
313,,,,,,,,,,,,,,,,,,,,,
314,,,,,,,,,,,,,,,,,,,,,
315,,,,,,,,,,,,,,,,,,,,,
316,,,,,,,,,,,,,,,,,,,,,
317,,,,,,,,,,,,,,,,,,,,,
318,,,,,,,,,,,,,,,,,,,,,
319,,,,,,,,,,,,,,,,,,,,,
320,,,,,,,,,,,,,,,,,,,,,
321,,,,,,,,,,,,,,,,,,,,,
322,,,,,,,,,,,,,,,,,,,,,
323,,,,,,,,,,,,,,,,,,,,,
324,,,,,,,,,,,,,,,,,,,,,
325,,,,,,,,,,,,,,,,,,,,,
326,,,,,,,,,,,,,,,,,,,,,
327,,,,,,,,,,,,,,,,,,,,,
328,,,,,,,,,,,,,,,,,,,,,
329,,,,,,,,,,,,,,,,,,,,,
330,,,,,,,,,,,,,,,,,,,,,
331,,,,,,,,,,,,,,,,,,,,,
332,,,,,,,,,,,,,,,,,,,,,
333,,,,,,,,,,,,,,,,,,,,,
334,,,,,,,,,,,,,,,,,,,,,
335,,,,,,,,,,,,,,,,,,,,,
336,,,,,,,,,,,,,,,,,,,,,
337,,,,,,,,,,,,,,,,,,,,,
338,,,,,,,,,,,,,,,,,,,,,
339,,,,,,,,,,,,,,,,,,,,,
340,,,,,,,,,,,,,,,,,,,,,
341,,,,,,,,,,,,,,,,,,,,,
342,,,,,,,,,,,,,,,,,,,,,
343,,,,,,,,,,,,,,,,,,,,,
344,,,,,,,,,,,,,,,,,,,,,
345,,,,,,,,,,,,,,,,,,,,,
346,,,,,,,,,,,,,,,,,,,,,
347,,,,,,,,,,,,,,,,,,,,,
348,,,,,,,,,,,,,,,,,,,,,
349,,,,,,,,,,,,,,,,,,,,,
350,,,,,,,,,,,,,,,,,,,,,
351,,,,,,,,,,,,,,,,,,,,,
352,,,,,,,,,,,,,,,,,,,,,
353,,,,,,,,,,,,,,,,,,,,,
354,,,,,,,,,,,,,,,,,,,,,
355,,,,,,,,,,,,,,,,,,,,,
356,,,,,,,,,,,,,,,,,,,,,
357,,,,,,,,,,,,,,,,,,,,,
358,,,,,,,,,,,,,,,,,,,,,
359,,,,,,,,,,,,,,,,,,,,,
360,,,,,,,,,,,,,,,,,,,,,
361,,,,,,,,,,,,,,,,,,,,,
362,,,,,,,,,,,,,,,,,,,,,
363,,,,,,,,,,,,,,,,,,,,,
364,,,,,,,,,,,,,,,,,,,,,
365,,,,,,,,,,,,,,,,,,,,,
366,,,,,,,,,,,,,,,,,,,,,
367,,,,,,,,,,,,,,,,,,,,,
368,,,,,,,,,,,,,,,,,,,,,
369,,,,,,,,,,,,,,,,,,,,,
370,,,,,,,,,,,,,,,,,,,,,
371,,,,,,,,,,,,,,,,,,,,,
372,,,,,,,,,,,,,,,,,,,,,
373,,,,,,,,,,,,,,,,,,,,,
374,,,,,,,,,,,,,,,,,,,,,
375,,,,,,,,,,,,,,,,,,,,,
376,,,,,,,,,,,,,,,,,,,,,
377,,,,,,,,,,,,,,,,,,,,,
378,,,,,,,,,,,,,,,,,,,,,
379,,,,,,,,,,,,,,,,,,,,,
380,,,,,,,,,,,,,,,,,,,,,
381,,,,,,,,,,,,,,,,,,,,,
382,,,,,,,,,,,,,,,,,,,,,
383,,,,,,,,,,,,,,,,,,,,,
384,,,,,,,,,,,,,,,,,,,,,
385,,,,,,,,,,,,,,,,,,,,,
386,,,,,,,,,,,,,,,,,,,,,
387,,,,,,,,,,,,,,,,,,,,,
388,,,,,,,,,,,,,,,,,,,,,
389,,,,,,,,,,,,,,,,,,,,,
390,,,,,,,,,,,,,,,,,,,,,
391,,,,,,,,,,,,,,,,,,,,,
392,,,,,,,,,,,,,,,,,,,,,
393,,,,,,,,,,,,,,,,,,,,,
394,,,,,,,,,,,,,,,,,,,,,
395,,,,,,,,,,,,,,,,,,,,,
396,,,,,,,,,,,,,,,,,,,,,
397,,,,,,,,,,,,,,,,,,,,,
398,,,,,,,,,,,,,,,,,,,,,
399,,,,,,,,,,,,,,,,,,,,,
400,,,,,,,,,,,,,,,,,,,,,
401,,,,,,,,,,,,,,,,,,,,,
402,,,,,,,,,,,,,,,,,,,,,
403,,,,,,,,,,,,,,,,,,,,,
404,,,,,,,,,,,,,,,,,,,,,
405,,,,,,,,,,,,,,,,,,,,,
406,,,,,,,,,,,,,,,,,,,,,
407,,,,,,,,,,,,,,,,,,,,,
408,,,,,,,,,,,,,,,,,,,,,
409,,,,,,,,,,,,,,,,,,,,,
410,,,,,,,,,,,,,,,,,,,,,
411,,,,,,,,,,,,,,,,,,,,,
412,,,,,,,,,,,,,,,,,,,,,
413,,,,,,,,,,,,,,,,,,,,,
414,,,,,,,,,,,,,,,,,,,,,
415,,,,,,,,,,,,,,,,,,,,,
416,,,,,,,,,,,,,,,,,,,,,
417,,,,,,,,,,,,,,,,,,,,,
418,,,,,,,,,,,,,,,,,,,,,
419,,,,,,,,,,,,,,,,,,,,,
420,,,,,,,,,,,,,,,,,,,,,
421,,,,,,,,,,,,,,,,,,,,,
422,,,,,,,,,,,,,,,,,,,,,
423,,,,,,,,,,,,,,,,,,,,,
424,,,,,,,,,,,,,,,,,,,,,
425,,,,,,,,,,,,,,,,,,,,,
426,,,,,,,,,,,,,,,,,,,,,
427,,,,,,,,,,,,,,,,,,,,,
428,,,,,,,,,,,,,,,,,,,,,
429,,,,,,,,,,,,,,,,,,,,,
430,,,,,,,,,,,,,,,,,,,,,
431,,,,,,,,,,,,,,,,,,,,,
432,,,,,,,,,,,,,,,,,,,,,
433,,,,,,,,,,,,,,,,,,,,,
434,,,,,,,,,,,,,,,,,,,,,
435,,,,,,,,,,,,,,,,,,,,,
436,,,,,,,,,,,,,,,,,,,,,
437,,,,,,,,,,,,,,,,,,,,,
438,,,,,,,,,,,,,,,,,,,,,
439,,,,,,,,,,,,,,,,,,,,,
440,,,,,,,,,,,,,,,,,,,,,
441,,,,,,,,,,,,,,,,,,,,,
442,,,,,,,,,,,,,,,,,,,,,
443,,,,,,,,,,,,,,,,,,,,,
444,,,,,,,,,,,,,,,,,,,,,
445,,,,,,,,,,,,,,,,,,,,,
446,,,,,,,,,,,,,,,,,,,,,
447,,,,,,,,,,,,,,,,,,,,,
448,,,,,,,,,,,,,,,,,,,,,
449,,,,,,,,,,,,,,,,,,,,,
450,,,,,,,,,,,,,,,,,,,,,
451,,,,,,,,,,,,,,,,,,,,,
452,,,,,,,,,,,,,,,,,,,,,
453,,,,,,,,,,,,,,,,,,,,,
454,,,,,,,,,,,,,,,,,,,,,
455,,,,,,,,,,,,,,,,,,,,,
456,,,,,,,,,,,,,,,,,,,,,
457,,,,,,,,,,,,,,,,,,,,,
458,,,,,,,,,,,,,,,,,,,,,
459,,,,,,,,,,,,,,,,,,,,,
460,,,,,,,,,,,,,,,,,,,,,
461,,,,,,,,,,,,,,,,,,,,,
462,,,,,,,,,,,,,,,,,,,,,
463,,,,,,,,,,,,,,,,,,,,,
464,,,,,,,,,,,,,,,,,,,,,
465,,,,,,,,,,,,,,,,,,,,,
466,,,,,,,,,,,,,,,,,,,,,
467,,,,,,,,,,,,,,,,,,,,,
468,,,,,,,,,,,,,,,,,,,,,
469,,,,,,,,,,,,,,,,,,,,,
470,,,,,,,,,,,,,,,,,,,,,
471,,,,,,,,,,,,,,,,,,,,,
472,,,,,,,,,,,,,,,,,,,,,
473,,,,,,,,,,,,,,,,,,,,,
474,,,,,,,,,,,,,,,,,,,,,
475,,,,,,,,,,,,,,,,,,,,,
476,,,,,,,,,,,,,,,,,,,,,
477,,,,,,,,,,,,,,,,,,,,,
478,,,,,,,,,,,,,,,,,,,,,
479,,,,,,,,,,,,,,,,,,,,,
480,,,,,,,,,,,,,,,,,,,,,
481,,,,,,,,,,,,,,,,,,,,,
482,,,,,,,,,,,,,,,,,,,,,
483,,,,,,,,,,,,,,,,,,,,,
484,,,,,,,,,,,,,,,,,,,,,
485,,,,,,,,,,,,,,,,,,,,,
486,,,,,,,,,,,,,,,,,,,,,
487,,,,,,,,,,,,,,,,,,,,,
488,,,,,,,,,,,,,,,,,,,,,
489,,,,,,,,,,,,,,,,,,,,,
490,,,,,,,,,,,,,,,,,,,,,
491,,,,,,,,,,,,,,,,,,,,,
492,,,,,,,,,,,,,,,,,,,,,
493,,,,,,,,,,,,,,,,,,,,,
494,,,,,,,,,,,,,,,,,,,,,
495,,,,,,,,,,,,,,,,,,,,,
496,,,,,,,,,,,,,,,,,,,,,
497,,,,,,,,,,,,,,,,,,,,,
498,,,,,,,,,,,,,,,,,,,,,
499,,,,,,,,,,,,,,,,,,,,,
500,,,,,,,,,,,,,,,,,,,,,
501,,,,,,,,,,,,,,,,,,,,,
502,,,,,,,,,,,,,,,,,,,,,
503,,,,,,,,,,,,,,,,,,,,,
504,,,,,,,,,,,,,,,,,,,,,
505,,,,,,,,,,,,,,,,,,,,,
506,,,,,,,,,,,,,,,,,,,,,
507,,,,,,,,,,,,,,,,,,,,,
508,,,,,,,,,,,,,,,,,,,,,
509,,,,,,,,,,,,,,,,,,,,,
510,,,,,,,,,,,,,,,,,,,,,
511,,,,,,,,,,,,,,,,,,,,,
512,,,,,,,,,,,,,,,,,,,,,
513,,,,,,,,,,,,,,,,,,,,,
514,,,,,,,,,,,,,,,,,,,,,
515,,,,,,,,,,,,,,,,,,,,,
516,,,,,,,,,,,,,,,,,,,,,
517,,,,,,,,,,,,,,,,,,,,,
518,,,,,,,,,,,,,,,,,,,,,
519,,,,,,,,,,,,,,,,,,,,,
520,,,,,,,,,,,,,,,,,,,,,
521,,,,,,,,,,,,,,,,,,,,,
522,,,,,,,,,,,,,,,,,,,,,
523,,,,,,,,,,,,,,,,,,,,,
524,,,,,,,,,,,,,,,,,,,,,
525,,,,,,,,,,,,,,,,,,,,,
526,,,,,,,,,,,,,,,,,,,,,
527,,,,,,,,,,,,,,,,,,,,,
528,,,,,,,,,,,,,,,,,,,,,
529,,,,,,,,,,,,,,,,,,,,,
530,,,,,,,,,,,,,,,,,,,,,
531,,,,,,,,,,,,,,,,,,,,,
532,,,,,,,,,,,,,,,,,,,,,
533,,,,,,,,,,,,,,,,,,,,,
534,,,,,,,,,,,,,,,,,,,,,
535,,,,,,,,,,,,,,,,,,,,,
536,,,,,,,,,,,,,,,,,,,,,
537,,,,,,,,,,,,,,,,,,,,,
538,,,,,,,,,,,,,,,,,,,,,
539,,,,,,,,,,,,,,,,,,,,,
540,,,,,,,,,,,,,,,,,,,,,
541,,,,,,,,,,,,,,,,,,,,,
542,,,,,,,,,,,,,,,,,,,,,
543,,,,,,,,,,,,,,,,,,,,,
544,,,,,,,,,,,,,,,,,,,,,
545,,,,,,,,,,,,,,,,,,,,,
546,,,,,,,,,,,,,,,,,,,,,
547,,,,,,,,,,,,,,,,,,,,,
548,,,,,,,,,,,,,,,,,,,,,
549,,,,,,,,,,,,,,,,,,,,,
550,,,,,,,,,,,,,,,,,,,,,
551,,,,,,,,,,,,,,,,,,,,,
552,,,,,,,,,,,,,,,,,,,,,
